_id,timestamp,message.hostname,message.imu.left.accelerations.x,message.imu.left.accelerations.y,message.imu.left.accelerations.z,message.imu.left.gyroscopes.x,message.imu.left.gyroscopes.y,message.imu.left.gyroscopes.z,message.imu.middle.accelerations.x,message.imu.middle.accelerations.y,message.imu.middle.accelerations.z,message.imu.middle.gyroscopes.x,message.imu.middle.gyroscopes.y,message.imu.middle.gyroscopes.z,message.imu.right.accelerations.x,message.imu.right.accelerations.y,message.imu.right.accelerations.z,message.imu.right.gyroscopes.x,message.imu.right.gyroscopes.y,message.imu.right.gyroscopes.z,message.timecode,message.timestamp,message.values[0],message.values[1],message.values[2],message.values[3],message.values[4],message.values[5],message.values[6],message.values[7],message.values[8],message.values[9],message.values[10],message.values[11],message.values[12],message.values[13],message.values[14],message.values[15],message.values[16],message.values[17]
68f65b29c658f28f7d093d98,2025-10-20T15:54:17.113Z,raspberrypi,3.76,11.28,0.2,10.1,-0.03,-0.05,0.12,39.19,14.92,39.19,9.27,-43.76,0.1,0.46,-0.18,9.93,-0.04,0,33117.2,2025-10-06T07:11:57.208Z,3.76,11.28,0.2,10.1,-0.03,-0.05,0.1,0.46,-0.18,9.93,-0.04,0,0.12,39.19,14.92,39.19,9.27,-43.76
68f65b29c658f28f7d093d9b,2025-10-20T15:54:17.121Z,raspberrypi,39.19,9.27,-43.76,11.28,0.18,10.05,-0.05,-0.04,0.11,39.19,14.92,39.19,-0.03,-0.11,0.09,0.16,-0.21,9.82,33117.21,2025-10-06T07:11:57.216Z,39.19,9.27,-43.76,11.28,0.18,10.05,-0.03,-0.11,0.09,0.16,-0.21,9.82,-0.05,-0.04,0.11,39.19,14.92,39.19
68f65b29c658f28f7d093d9d,2025-10-20T15:54:17.129Z,raspberrypi,39.19,9.27,-43.76,11.28,0.18,10.05,-0.05,-0.04,0.11,39.19,14.92,39.19,-0.03,-0.11,0.09,0.16,-0.21,9.82,33117.22,2025-10-06T07:11:57.224Z,39.19,9.27,-43.76,11.28,0.18,10.05,-0.03,-0.11,0.09,0.16,-0.21,9.82,-0.05,-0.04,0.11,39.19,14.92,39.19
68f65b29c658f28f7d093d9f,2025-10-20T15:54:17.137Z,raspberrypi,0.12,39.19,14.92,39.19,9.27,-43.76,0.16,-0.12,9.77,-0.01,-0.03,0.11,11.28,0.27,10.05,-0.02,-0.1,0.12,33117.23,2025-10-06T07:11:57.232Z,0.12,39.19,14.92,39.19,9.27,-43.76,11.28,0.27,10.05,-0.02,-0.1,0.12,0.16,-0.12,9.77,-0.01,-0.03,0.11
68f65b29c658f28f7d093da2,2025-10-20T15:54:17.150Z,raspberrypi,0.12,39.19,14.92,39.19,9.27,-43.76,0.16,-0.12,9.77,-0.01,-0.03,0.11,11.28,0.27,10.05,-0.02,-0.1,0.12,33117.24,2025-10-06T07:11:57.240Z,0.12,39.19,14.92,39.19,9.27,-43.76,11.28,0.27,10.05,-0.02,-0.1,0.12,0.16,-0.12,9.77,-0.01,-0.03,0.11
68f65b29c658f28f7d093da5,2025-10-20T15:54:17.153Z,raspberrypi,0.12,39.19,14.92,39.19,9.27,-43.76,0.16,-0.12,9.77,-0.01,-0.03,0.11,11.28,0.27,10.05,-0.02,-0.1,0.12,33117.24,2025-10-06T07:11:57.248Z,0.12,39.19,14.92,39.19,9.27,-43.76,11.28,0.27,10.05,-0.02,-0.1,0.12,0.16,-0.12,9.77,-0.01,-0.03,0.11
68f65b29c658f28f7d093da7,2025-10-20T15:54:17.162Z,raspberrypi,0.33,10.03,-0.06,-0.05,0.13,0.17,14.92,39.19,9.27,-43.76,11.28,0.42,-0.11,9.67,-0.04,0.01,0.13,39.19,33117.25,2025-10-06T07:11:57.256Z,0.33,10.03,-0.06,-0.05,0.13,0.17,-0.11,9.67,-0.04,0.01,0.13,39.19,14.92,39.19,9.27,-43.76,11.28,0.42
68f65b29c658f28f7d093da9,2025-10-20T15:54:17.170Z,raspberrypi,0.33,10.03,-0.06,-0.05,0.13,0.17,14.92,39.19,9.27,-43.76,11.28,0.42,-0.11,9.67,-0.04,0.01,0.13,39.19,33117.26,2025-10-06T07:11:57.264Z,0.33,10.03,-0.06,-0.05,0.13,0.17,-0.11,9.67,-0.04,0.01,0.13,39.19,14.92,39.19,9.27,-43.76,11.28,0.42
68f65b29c658f28f7d093dab,2025-10-20T15:54:17.178Z,raspberrypi,11.28,0.37,10.04,-0.05,-0.05,0.14,39.19,14.92,39.19,9.27,-43.76,11.28,0.34,-0.02,10,-0.02,0.07,0.19,33117.27,2025-10-06T07:11:57.273Z,11.28,0.37,10.04,-0.05,-0.05,0.14,0.34,-0.02,10,-0.02,0.07,0.19,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b29c658f28f7d093dae,2025-10-20T15:54:17.186Z,raspberrypi,11.28,0.37,10.04,-0.05,-0.05,0.14,39.19,14.92,39.19,9.27,-43.76,11.28,0.34,-0.02,10,-0.02,0.07,0.19,33117.28,2025-10-06T07:11:57.281Z,11.28,0.37,10.04,-0.05,-0.05,0.14,0.34,-0.02,10,-0.02,0.07,0.19,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b29c658f28f7d093db0,2025-10-20T15:54:17.194Z,raspberrypi,9.27,-43.76,11.28,0.44,10.02,-0.04,0.05,0.21,39.19,14.92,39.19,9.27,-0.01,0.15,0.62,-0.01,9.79,-0.01,33117.28,2025-10-06T07:11:57.289Z,9.27,-43.76,11.28,0.44,10.02,-0.04,-0.01,0.15,0.62,-0.01,9.79,-0.01,0.05,0.21,39.19,14.92,39.19,9.27
68f65b29c658f28f7d093db3,2025-10-20T15:54:17.203Z,raspberrypi,9.27,-43.76,11.28,0.44,10.02,-0.04,0.05,0.21,39.19,14.92,39.19,9.27,-0.01,0.15,0.62,-0.01,9.79,-0.01,33117.29,2025-10-06T07:11:57.297Z,9.27,-43.76,11.28,0.44,10.02,-0.04,-0.01,0.15,0.62,-0.01,9.79,-0.01,0.05,0.21,39.19,14.92,39.19,9.27
68f65b29c658f28f7d093db5,2025-10-20T15:54:17.210Z,raspberrypi,14.92,39.19,9.27,-43.76,11.28,0.42,9.88,-0.01,0.04,0.2,39.19,14.92,9.98,-0.02,-0.05,0.21,0.48,-0.03,33117.3,2025-10-06T07:11:57.305Z,14.92,39.19,9.27,-43.76,11.28,0.42,9.98,-0.02,-0.05,0.21,0.48,-0.03,9.88,-0.01,0.04,0.2,39.19,14.92
68f65b29c658f28f7d093db7,2025-10-20T15:54:17.218Z,raspberrypi,14.92,39.19,9.27,-43.76,11.28,0.42,9.88,-0.01,0.04,0.2,39.19,14.92,9.98,-0.02,-0.05,0.21,0.48,-0.03,33117.31,2025-10-06T07:11:57.313Z,14.92,39.19,9.27,-43.76,11.28,0.42,9.98,-0.02,-0.05,0.21,0.48,-0.03,9.88,-0.01,0.04,0.2,39.19,14.92
68f65b29c658f28f7d093dba,2025-10-20T15:54:17.229Z,raspberrypi,0.24,39.19,14.92,39.19,9.27,-43.76,0.46,-0.04,9.8,-0.02,0.03,0.28,11.28,0.33,10.1,-0.01,-0.02,0.24,33117.32,2025-10-06T07:11:57.321Z,0.24,39.19,14.92,39.19,9.27,-43.76,11.28,0.33,10.1,-0.01,-0.02,0.24,0.46,-0.04,9.8,-0.02,0.03,0.28
68f65b29c658f28f7d093dbc,2025-10-20T15:54:17.235Z,raspberrypi,0.24,39.19,14.92,39.19,9.27,-43.76,0.46,-0.04,9.8,-0.02,0.03,0.28,11.28,0.33,10.1,-0.01,-0.02,0.24,33117.32,2025-10-06T07:11:57.329Z,0.24,39.19,14.92,39.19,9.27,-43.76,11.28,0.33,10.1,-0.01,-0.02,0.24,0.46,-0.04,9.8,-0.02,0.03,0.28
68f65b29c658f28f7d093dbf,2025-10-20T15:54:17.243Z,raspberrypi,0.02,0.02,0.25,39.19,14.92,39.19,-0.03,0.28,0.42,-0.08,9.67,0.02,9.27,-43.76,11.28,0.37,10.06,0,33117.33,2025-10-06T07:11:57.337Z,0.02,0.02,0.25,39.19,14.92,39.19,9.27,-43.76,11.28,0.37,10.06,0,-0.03,0.28,0.42,-0.08,9.67,0.02
68f65b29c658f28f7d093dc1,2025-10-20T15:54:17.257Z,raspberrypi,0.02,0.02,0.25,39.19,14.92,39.19,-0.03,0.28,0.42,-0.08,9.67,0.02,9.27,-43.76,11.28,0.37,10.06,0,33117.34,2025-10-06T07:11:57.345Z,0.02,0.02,0.25,39.19,14.92,39.19,9.27,-43.76,11.28,0.37,10.06,0,-0.03,0.28,0.42,-0.08,9.67,0.02
68f65b29c658f28f7d093dc3,2025-10-20T15:54:17.259Z,raspberrypi,0.01,9.79,0.01,0.06,0.35,39.19,10.08,0.02,-0.03,0.3,0.26,-0.07,14.92,39.19,9.27,-43.76,11.28,0.36,33117.35,2025-10-06T07:11:57.354Z,0.01,9.79,0.01,0.06,0.35,39.19,14.92,39.19,9.27,-43.76,11.28,0.36,10.08,0.02,-0.03,0.3,0.26,-0.07
68f65b29c658f28f7d093dc6,2025-10-20T15:54:17.267Z,raspberrypi,0.01,9.79,0.01,0.06,0.35,39.19,10.08,0.02,-0.03,0.3,0.26,-0.07,14.92,39.19,9.27,-43.76,11.28,0.36,33117.36,2025-10-06T07:11:57.362Z,0.01,9.79,0.01,0.06,0.35,39.19,14.92,39.19,9.27,-43.76,11.28,0.36,10.08,0.02,-0.03,0.3,0.26,-0.07
68f65b29c658f28f7d093dc9,2025-10-20T15:54:17.275Z,raspberrypi,0.01,9.79,0.01,0.06,0.35,39.19,10.08,0.02,-0.03,0.3,0.26,-0.07,14.92,39.19,9.27,-43.76,11.28,0.36,33117.37,2025-10-06T07:11:57.370Z,0.01,9.79,0.01,0.06,0.35,39.19,14.92,39.19,9.27,-43.76,11.28,0.36,10.08,0.02,-0.03,0.3,0.26,-0.07
68f65b29c658f28f7d093dcb,2025-10-20T15:54:17.283Z,raspberrypi,6,11.28,0.5,10.01,0,0,0.36,39.19,14.92,39.19,9.27,-43.76,0.34,0.48,0.1,9.75,0.03,0.08,33117.37,2025-10-06T07:11:57.378Z,6,11.28,0.5,10.01,0,0,0.34,0.48,0.1,9.75,0.03,0.08,0.36,39.19,14.92,39.19,9.27,-43.76
68f65b29c658f28f7d093dcd,2025-10-20T15:54:17.291Z,raspberrypi,6,11.28,0.5,10.01,0,0,0.36,39.19,14.92,39.19,9.27,-43.76,0.34,0.48,0.1,9.75,0.03,0.08,33117.38,2025-10-06T07:11:57.386Z,6,11.28,0.5,10.01,0,0,0.34,0.48,0.1,9.75,0.03,0.08,0.36,39.19,14.92,39.19,9.27,-43.76
68f65b29c658f28f7d093dcf,2025-10-20T15:54:17.299Z,raspberrypi,7,-43.76,11.28,0.5,10.04,-0.01,0.08,0.38,39.19,14.92,39.19,9.27,-0.01,0.38,0.44,0.01,9.77,0.04,33117.39,2025-10-06T07:11:57.394Z,7,-43.76,11.28,0.5,10.04,-0.01,-0.01,0.38,0.44,0.01,9.77,0.04,0.08,0.38,39.19,14.92,39.19,9.27
68f65b29c658f28f7d093dd1,2025-10-20T15:54:17.321Z,raspberrypi,7,-43.76,11.28,0.5,10.04,-0.01,0.08,0.38,39.19,14.92,39.19,9.27,-0.01,0.38,0.44,0.01,9.77,0.04,33117.4,2025-10-06T07:11:57.402Z,7,-43.76,11.28,0.5,10.04,-0.01,-0.01,0.38,0.44,0.01,9.77,0.04,0.08,0.38,39.19,14.92,39.19,9.27
68f65b29c658f28f7d093dd3,2025-10-20T15:54:17.321Z,raspberrypi,9.19,9.27,-43.76,11.28,0.45,10.02,0.02,0.07,0.42,39.19,14.92,39.19,0.02,-0.01,0.4,0.53,0.06,9.74,33117.41,2025-10-06T07:11:57.410Z,9.19,9.27,-43.76,11.28,0.45,10.02,0.02,-0.01,0.4,0.53,0.06,9.74,0.02,0.07,0.42,39.19,14.92,39.19
68f65b29c658f28f7d093dd7,2025-10-20T15:54:17.324Z,raspberrypi,9.19,9.27,-43.76,11.28,0.45,10.02,0.02,0.07,0.42,39.19,14.92,39.19,0.02,-0.01,0.4,0.53,0.06,9.74,33117.41,2025-10-06T07:11:57.418Z,9.19,9.27,-43.76,11.28,0.45,10.02,0.02,-0.01,0.4,0.53,0.06,9.74,0.02,0.07,0.42,39.19,14.92,39.19
68f65b29c658f28f7d093dd9,2025-10-20T15:54:17.332Z,raspberrypi,0.92,39.19,9.27,-43.76,11.28,0.52,9.78,0.03,0.06,0.46,39.19,14.92,10.01,0.02,0.01,0.47,0.67,0.11,33117.42,2025-10-06T07:11:57.427Z,0.92,39.19,9.27,-43.76,11.28,0.52,10.01,0.02,0.01,0.47,0.67,0.11,9.78,0.03,0.06,0.46,39.19,14.92
68f65b29c658f28f7d093ddb,2025-10-20T15:54:17.343Z,raspberrypi,0.92,39.19,9.27,-43.76,11.28,0.52,9.78,0.03,0.06,0.46,39.19,14.92,10.01,0.02,0.01,0.47,0.67,0.11,33117.43,2025-10-06T07:11:57.435Z,0.92,39.19,9.27,-43.76,11.28,0.52,10.01,0.02,0.01,0.47,0.67,0.11,9.78,0.03,0.06,0.46,39.19,14.92
68f65b29c658f28f7d093dde,2025-10-20T15:54:17.355Z,raspberrypi,19,14.92,39.19,9.27,-43.76,11.28,0.15,9.76,0.01,0.03,0.51,39.19,0.57,9.95,0.03,-0.03,0.49,0.65,33117.44,2025-10-06T07:11:57.443Z,19,14.92,39.19,9.27,-43.76,11.28,0.57,9.95,0.03,-0.03,0.49,0.65,0.15,9.76,0.01,0.03,0.51,39.19
68f65b29c658f28f7d093de1,2025-10-20T15:54:17.356Z,raspberrypi,19,14.92,39.19,9.27,-43.76,11.28,0.15,9.76,0.01,0.03,0.51,39.19,0.57,9.95,0.03,-0.03,0.49,0.65,33117.45,2025-10-06T07:11:57.451Z,19,14.92,39.19,9.27,-43.76,11.28,0.57,9.95,0.03,-0.03,0.49,0.65,0.15,9.76,0.01,0.03,0.51,39.19
68f65b29c658f28f7d093de3,2025-10-20T15:54:17.366Z,raspberrypi,6,39.19,14.92,39.19,9.27,-43.76,0.63,0.19,9.86,0.02,0.03,0.61,11.28,0.56,10.08,0.02,-0.03,0.54,33117.45,2025-10-06T07:11:57.459Z,6,39.19,14.92,39.19,9.27,-43.76,11.28,0.56,10.08,0.02,-0.03,0.54,0.63,0.19,9.86,0.02,0.03,0.61
68f65b29c658f28f7d093de5,2025-10-20T15:54:17.379Z,raspberrypi,6,39.19,14.92,39.19,9.27,-43.76,0.63,0.19,9.86,0.02,0.03,0.61,11.28,0.56,10.08,0.02,-0.03,0.54,33117.46,2025-10-06T07:11:57.467Z,6,39.19,14.92,39.19,9.27,-43.76,11.28,0.56,10.08,0.02,-0.03,0.54,0.63,0.19,9.86,0.02,0.03,0.61
68f65b29c658f28f7d093de7,2025-10-20T15:54:17.380Z,raspberrypi,0.03,0.57,39.19,14.92,39.19,9.27,0.6,0.65,0.24,9.76,0.01,0.02,-43.76,11.28,0.57,10.05,0.02,-0.04,33117.47,2025-10-06T07:11:57.475Z,0.03,0.57,39.19,14.92,39.19,9.27,-43.76,11.28,0.57,10.05,0.02,-0.04,0.6,0.65,0.24,9.76,0.01,0.02
68f65b29c658f28f7d093dea,2025-10-20T15:54:17.389Z,raspberrypi,0.03,0.57,39.19,14.92,39.19,9.27,0.6,0.65,0.24,9.76,0.01,0.02,-43.76,11.28,0.57,10.05,0.02,-0.04,33117.48,2025-10-06T07:11:57.483Z,0.03,0.57,39.19,14.92,39.19,9.27,-43.76,11.28,0.57,10.05,0.02,-0.04,0.6,0.65,0.24,9.76,0.01,0.02
68f65b29c658f28f7d093ded,2025-10-20T15:54:17.397Z,raspberrypi,0.03,0.57,39.19,14.92,39.19,9.27,0.6,0.65,0.24,9.76,0.01,0.02,-43.76,11.28,0.57,10.05,0.02,-0.04,33117.49,2025-10-06T07:11:57.492Z,0.03,0.57,39.19,14.92,39.19,9.27,-43.76,11.28,0.57,10.05,0.02,-0.04,0.6,0.65,0.24,9.76,0.01,0.02
68f65b29c658f28f7d093def,2025-10-20T15:54:17.405Z,raspberrypi,10.03,0.05,-0.07,0.67,0.55,0.26,39.19,9.27,-43.76,11.28,0.65,10.05,9.71,0.01,0,0.7,39.19,14.92,33117.5,2025-10-06T07:11:57.500Z,10.03,0.05,-0.07,0.67,0.55,0.26,9.71,0.01,0,0.7,39.19,14.92,39.19,9.27,-43.76,11.28,0.65,10.05
68f65b29c658f28f7d093df1,2025-10-20T15:54:17.413Z,raspberrypi,10.03,0.05,-0.07,0.67,0.55,0.26,39.19,9.27,-43.76,11.28,0.65,10.05,9.71,0.01,0,0.7,39.19,14.92,33117.5,2025-10-06T07:11:57.508Z,10.03,0.05,-0.07,0.67,0.55,0.26,9.71,0.01,0,0.7,39.19,14.92,39.19,9.27,-43.76,11.28,0.65,10.05
68f65b29c658f28f7d093df3,2025-10-20T15:54:17.421Z,raspberrypi,12,0.7,10.05,0.03,-0.07,0.77,39.19,14.92,39.19,9.27,-43.76,11.28,0.66,0.24,9.78,0.03,0,0.74,33117.51,2025-10-06T07:11:57.516Z,12,0.7,10.05,0.03,-0.07,0.77,0.66,0.24,9.78,0.03,0,0.74,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b29c658f28f7d093df6,2025-10-20T15:54:17.433Z,raspberrypi,12,0.7,10.05,0.03,-0.07,0.77,39.19,14.92,39.19,9.27,-43.76,11.28,0.66,0.24,9.78,0.03,0,0.74,33117.52,2025-10-06T07:11:57.524Z,12,0.7,10.05,0.03,-0.07,0.77,0.66,0.24,9.78,0.03,0,0.74,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b29c658f28f7d093df9,2025-10-20T15:54:17.440Z,raspberrypi,1.28,0.72,9.98,0.05,-0.07,0.82,39.19,14.92,39.19,9.27,-43.76,11.28,0.66,0.33,9.78,0.02,-0.01,0.8,33117.53,2025-10-06T07:11:57.532Z,1.28,0.72,9.98,0.05,-0.07,0.82,0.66,0.33,9.78,0.02,-0.01,0.8,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b29c658f28f7d093dfb,2025-10-20T15:54:17.446Z,raspberrypi,1.28,0.72,9.98,0.05,-0.07,0.82,39.19,14.92,39.19,9.27,-43.76,11.28,0.66,0.33,9.78,0.02,-0.01,0.8,33117.54,2025-10-06T07:11:57.540Z,1.28,0.72,9.98,0.05,-0.07,0.82,0.66,0.33,9.78,0.02,-0.01,0.8,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b29c658f28f7d093dfd,2025-10-20T15:54:17.455Z,raspberrypi,-43.76,11.28,0.67,10.09,0.05,-0.09,0.9,39.19,14.92,39.19,9.27,-43.76,0.87,0.66,0.28,10.1,0,-0.01,33117.54,2025-10-06T07:11:57.549Z,-43.76,11.28,0.67,10.09,0.05,-0.09,0.87,0.66,0.28,10.1,0,-0.01,0.9,39.19,14.92,39.19,9.27,-43.76
68f65b29c658f28f7d093dff,2025-10-20T15:54:17.462Z,raspberrypi,-43.76,11.28,0.67,10.09,0.05,-0.09,0.9,39.19,14.92,39.19,9.27,-43.76,0.87,0.66,0.28,10.1,0,-0.01,33117.55,2025-10-06T07:11:57.557Z,-43.76,11.28,0.67,10.09,0.05,-0.09,0.87,0.66,0.28,10.1,0,-0.01,0.9,39.19,14.92,39.19,9.27,-43.76
68f65b29c658f28f7d093e02,2025-10-20T15:54:17.471Z,raspberrypi,39.19,9.27,-43.76,11.28,0.62,10.11,0.02,-0.01,0.94,39.19,14.92,39.19,0.03,-0.07,0.94,0.44,0.23,9.68,33117.56,2025-10-06T07:11:57.565Z,39.19,9.27,-43.76,11.28,0.62,10.11,0.03,-0.07,0.94,0.44,0.23,9.68,0.02,-0.01,0.94,39.19,14.92,39.19
68f65b29c658f28f7d093e05,2025-10-20T15:54:17.479Z,raspberrypi,39.19,9.27,-43.76,11.28,0.62,10.11,0.02,-0.01,0.94,39.19,14.92,39.19,0.03,-0.07,0.94,0.44,0.23,9.68,33117.57,2025-10-06T07:11:57.573Z,39.19,9.27,-43.76,11.28,0.62,10.11,0.03,-0.07,0.94,0.44,0.23,9.68,0.02,-0.01,0.94,39.19,14.92,39.19
68f65b29c658f28f7d093e07,2025-10-20T15:54:17.487Z,raspberrypi,9.19,14.92,39.19,9.27,-43.76,11.28,0.22,9.69,-0.01,0.01,1,39.19,0.55,9.99,0.02,-0.03,0.98,0.4,33117.58,2025-10-06T07:11:57.581Z,9.19,14.92,39.19,9.27,-43.76,11.28,0.55,9.99,0.02,-0.03,0.98,0.4,0.22,9.69,-0.01,0.01,1,39.19
68f65b29c658f28f7d093e09,2025-10-20T15:54:17.495Z,raspberrypi,9.19,14.92,39.19,9.27,-43.76,11.28,0.22,9.69,-0.01,0.01,1,39.19,0.55,9.99,0.02,-0.03,0.98,0.4,33117.58,2025-10-06T07:11:57.589Z,9.19,14.92,39.19,9.27,-43.76,11.28,0.55,9.99,0.02,-0.03,0.98,0.4,0.22,9.69,-0.01,0.01,1,39.19
68f65b29c658f28f7d093e0b,2025-10-20T15:54:17.504Z,raspberrypi,1,1.03,39.19,14.92,39.19,9.27,1.03,0.47,0.03,9.82,0.02,0.01,-43.76,11.28,0.5,10.03,0.03,-0.06,33117.59,2025-10-06T07:11:57.598Z,1,1.03,39.19,14.92,39.19,9.27,-43.76,11.28,0.5,10.03,0.03,-0.06,1.03,0.47,0.03,9.82,0.02,0.01
68f65b29c658f28f7d093e0e,2025-10-20T15:54:17.513Z,raspberrypi,1,1.03,39.19,14.92,39.19,9.27,1.03,0.47,0.03,9.82,0.02,0.01,-43.76,11.28,0.5,10.03,0.03,-0.06,33117.6,2025-10-06T07:11:57.606Z,1,1.03,39.19,14.92,39.19,9.27,-43.76,11.28,0.5,10.03,0.03,-0.06,1.03,0.47,0.03,9.82,0.02,0.01
68f65b29c658f28f7d093e11,2025-10-20T15:54:17.523Z,raspberrypi,-0.02,-0.01,1.05,39.19,14.92,39.19,-0.06,1.03,0.36,0.08,9.95,0.02,9.27,-43.76,11.28,0.46,10.03,0.02,33117.61,2025-10-06T07:11:57.614Z,-0.02,-0.01,1.05,39.19,14.92,39.19,9.27,-43.76,11.28,0.46,10.03,0.02,-0.06,1.03,0.36,0.08,9.95,0.02
68f65b29c658f28f7d093e13,2025-10-20T15:54:17.527Z,raspberrypi,-0.02,-0.01,1.05,39.19,14.92,39.19,-0.06,1.03,0.36,0.08,9.95,0.02,9.27,-43.76,11.28,0.46,10.03,0.02,33117.62,2025-10-06T07:11:57.622Z,-0.02,-0.01,1.05,39.19,14.92,39.19,9.27,-43.76,11.28,0.46,10.03,0.02,-0.06,1.03,0.36,0.08,9.95,0.02
68f65b29c658f28f7d093e15,2025-10-20T15:54:17.536Z,raspberrypi,0.11,9.74,-0.04,0.01,1.08,39.19,10.01,0,-0.05,1.08,0.37,0.09,14.92,39.19,9.27,-43.76,11.28,0.46,33117.63,2025-10-06T07:11:57.630Z,0.11,9.74,-0.04,0.01,1.08,39.19,14.92,39.19,9.27,-43.76,11.28,0.46,10.01,0,-0.05,1.08,0.37,0.09
68f65b29c658f28f7d093e18,2025-10-20T15:54:17.544Z,raspberrypi,0.11,9.74,-0.04,0.01,1.08,39.19,10.01,0,-0.05,1.08,0.37,0.09,14.92,39.19,9.27,-43.76,11.28,0.46,33117.63,2025-10-06T07:11:57.638Z,0.11,9.74,-0.04,0.01,1.08,39.19,14.92,39.19,9.27,-43.76,11.28,0.46,10.01,0,-0.05,1.08,0.37,0.09
68f65b29c658f28f7d093e1a,2025-10-20T15:54:17.551Z,raspberrypi,0.06,1.13,0.31,0.09,9.91,-0.02,-43.76,11.28,0.53,10.03,-0.02,-0.04,-0.01,1.14,39.19,14.92,39.19,9.27,33117.64,2025-10-06T07:11:57.646Z,0.06,1.13,0.31,0.09,9.91,-0.02,-0.01,1.14,39.19,14.92,39.19,9.27,-43.76,11.28,0.53,10.03,-0.02,-0.04
68f65b29c658f28f7d093e1d,2025-10-20T15:54:17.561Z,raspberrypi,0.06,1.13,0.31,0.09,9.91,-0.02,-43.76,11.28,0.53,10.03,-0.02,-0.04,-0.01,1.14,39.19,14.92,39.19,9.27,33117.65,2025-10-06T07:11:57.654Z,0.06,1.13,0.31,0.09,9.91,-0.02,-0.01,1.14,39.19,14.92,39.19,9.27,-43.76,11.28,0.53,10.03,-0.02,-0.04
68f65b29c658f28f7d093e1f,2025-10-20T15:54:17.568Z,raspberrypi,0.06,1.13,0.31,0.09,9.91,-0.02,-43.76,11.28,0.53,10.03,-0.02,-0.04,-0.01,1.14,39.19,14.92,39.19,9.27,33117.66,2025-10-06T07:11:57.662Z,0.06,1.13,0.31,0.09,9.91,-0.02,-0.01,1.14,39.19,14.92,39.19,9.27,-43.76,11.28,0.53,10.03,-0.02,-0.04
68f65b29c658f28f7d093e21,2025-10-20T15:54:17.576Z,raspberrypi,2,39.19,9.27,-43.76,11.28,0.53,9.73,-0.03,-0.06,1.18,39.19,14.92,9.94,-0.06,-0.08,1.2,0.56,0.19,33117.67,2025-10-06T07:11:57.671Z,2,39.19,9.27,-43.76,11.28,0.53,9.94,-0.06,-0.08,1.2,0.56,0.19,9.73,-0.03,-0.06,1.18,39.19,14.92
68f65b29c658f28f7d093e24,2025-10-20T15:54:17.584Z,raspberrypi,2,39.19,9.27,-43.76,11.28,0.53,9.73,-0.03,-0.06,1.18,39.19,14.92,9.94,-0.06,-0.08,1.2,0.56,0.19,33117.67,2025-10-06T07:11:57.679Z,2,39.19,9.27,-43.76,11.28,0.53,9.94,-0.06,-0.08,1.2,0.56,0.19,9.73,-0.03,-0.06,1.18,39.19,14.92
68f65b29c658f28f7d093e26,2025-10-20T15:54:17.592Z,raspberrypi,20,39.19,14.92,39.19,9.27,-43.76,0.51,0.17,9.67,-0.04,-0.09,1.24,11.28,0.52,10.04,-0.07,-0.09,1.23,33117.68,2025-10-06T07:11:57.687Z,20,39.19,14.92,39.19,9.27,-43.76,11.28,0.52,10.04,-0.07,-0.09,1.23,0.51,0.17,9.67,-0.04,-0.09,1.24
68f65b29c658f28f7d093e29,2025-10-20T15:54:17.600Z,raspberrypi,20,39.19,14.92,39.19,9.27,-43.76,0.51,0.17,9.67,-0.04,-0.09,1.24,11.28,0.52,10.04,-0.07,-0.09,1.23,33117.69,2025-10-06T07:11:57.695Z,20,39.19,14.92,39.19,9.27,-43.76,11.28,0.52,10.04,-0.07,-0.09,1.23,0.51,0.17,9.67,-0.04,-0.09,1.24
68f65b29c658f28f7d093e2b,2025-10-20T15:54:17.608Z,raspberrypi,-0.04,-0.11,1.23,39.19,14.92,39.19,-0.06,1.29,0.42,0.25,9.94,-0.05,9.27,-43.76,11.28,0.55,10.01,-0.04,33117.7,2025-10-06T07:11:57.703Z,-0.04,-0.11,1.23,39.19,14.92,39.19,9.27,-43.76,11.28,0.55,10.01,-0.04,-0.06,1.29,0.42,0.25,9.94,-0.05
68f65b29c658f28f7d093e2d,2025-10-20T15:54:17.617Z,raspberrypi,-0.04,-0.11,1.23,39.19,14.92,39.19,-0.06,1.29,0.42,0.25,9.94,-0.05,9.27,-43.76,11.28,0.55,10.01,-0.04,33117.71,2025-10-06T07:11:57.711Z,-0.04,-0.11,1.23,39.19,14.92,39.19,9.27,-43.76,11.28,0.55,10.01,-0.04,-0.06,1.29,0.42,0.25,9.94,-0.05
68f65b29c658f28f7d093e2f,2025-10-20T15:54:17.625Z,raspberrypi,0.3,0.22,9.85,-0.06,-0.1,1.32,0.52,10.09,-0.04,-0.07,1.32,0.4,39.19,14.92,39.19,9.27,-43.76,11.28,33117.71,2025-10-06T07:11:57.719Z,0.3,0.22,9.85,-0.06,-0.1,1.32,39.19,14.92,39.19,9.27,-43.76,11.28,0.52,10.09,-0.04,-0.07,1.32,0.4
